component_section_id	from_context_key	sequence_tag	next_context_key	transition_condition_text	push_path	is_recursive
sect_C.36.18	table_C.36.2.2.19-1	300A0646	table_10.38-1	Include . The Outline is defined on the Beam Modifier Definition Plane.	Y	N
sect_C.36.18	table_C.36.2.2.3-1		table_10.35-1	Include .	N	N
sect_C.36.18	table_C.36.2.2.3-1		table_10.36-1	Include . CID is specified at invocation.	N	N
sect_C.36.18	table_C.36.2.2.7-1	300A065A	table_10-2	Include . No Baseline TID defined.	Y	N
sect_C.36.18	table_C.36.2.2.7-1	300A067E	table_8.8-1	Include . No Baseline CID is defined.	Y	N
sect_C.36.18	table_C.36.2.2.7-1	300A067F	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.18	table_C.36.2.2.7-1	300A0683	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.18	table_C.36.2.2.7-1	300A0684	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.18	table_C.36.2.2.8-1	300A064D	table_C.36.2.2.19-1	Include .	Y	N
sect_C.36.19	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.19	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.19	table_8.8-1	30100091	table_8.8-1a	Include	Y	N
sect_C.36.19	table_C.36.19-1	30100091	table_8.8-1	Include . D .	Y	N
sect_C.36.19	table_C.36.19-1	30100097	table_C.36.2.2.6-1	Include . D .	Y	N
sect_C.36.19	table_C.36.19-1	30100097	table_C.36.2.2.9-1	Include .	Y	N
sect_C.36.19	table_C.36.2.2.20-1	300A064C	table_10.38-1	Include . The Outline Shape Type (0018,1630) shall be CIRCULAR. The plane is defined in .	Y	N
sect_C.36.19	table_C.36.2.2.6-1	300A063E	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.19	table_C.36.2.2.6-1	300A0689	table_10.38-1	Include . The Outline is defined on the Beam Modifier Definition Plane.	Y	N
sect_C.36.19	table_C.36.2.2.6-1	30100097	table_C.36.2.2.5-1	Include .	Y	N
sect_C.36.19	table_C.36.2.2.9-1	300A0656	table_C.36.2.2.20-1	Include .	Y	N
sect_C.36.2.2.21	table_C.36.2.2.20-1	300A064C	table_10.38-1	Include . The Outline Shape Type (0018,1630) shall be CIRCULAR. The plane is defined in .	Y	N
sect_C.36.2.2.21	table_C.36.2.2.21-1	300A0656	table_C.36.2.2.20-1	Include	Y	N
sect_C.36.2.4.10	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.36.2.4.10	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.36.2.4.10	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.2.4.10	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.2.4.10	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.36.2.4.10	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.2.4.10	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.2.4.10	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.2.4.10	table_8.8-1	30020133	table_8.8-1a	Include	Y	N
sect_C.36.2.4.10	table_C.36.2.2.7-1	300A065A	table_10-2	Include . No Baseline TID defined.	Y	N
sect_C.36.2.4.10	table_C.36.2.2.7-1	300A067E	table_8.8-1	Include . No Baseline CID is defined.	Y	N
sect_C.36.2.4.10	table_C.36.2.2.7-1	300A067F	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.2.4.10	table_C.36.2.2.7-1	300A0683	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.2.4.10	table_C.36.2.2.7-1	300A0684	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.2.4.10	table_C.36.2.4.10-1	3002010A	table_C.36.2.4.6-1	Include	Y	N
sect_C.36.2.4.10	table_C.36.2.4.10-1	3002010B	table_C.36.2.4.7-1	Include	Y	N
sect_C.36.2.4.10	table_C.36.2.4.6-1	00189556	table_10.36-1	Include B .	Y	N
sect_C.36.2.4.10	table_C.36.2.4.6-1	30020133	table_8.8-1	Include B .	Y	N
sect_C.36.2.4.10	table_C.36.2.4.7-1	30020133	table_8.8-1	Include B .	Y	N
sect_C.36.2.4.10	table_C.36.2.4.7-1	300A063E	table_8.8-1	Include No Baseline CID defined.	Y	N
sect_C.36.2.4.10	table_C.36.2.4.7-1	300A0658	table_8.8-1	Include D	Y	N
sect_C.36.2.4.10	table_C.36.2.4.7-1	300A067B	table_C.36.2.2.7-1	Include D for Radiation Type Code Sequence (300A,067F). D for Energy Unit Code Sequence (300A,0684). D for Radiation Fluence Modifier Code Sequence (300A,0683). The Number of Radiation Generation Modes (300A,0685) shall have the Value one.	Y	N
sect_C.36.2.4.11	table_C.36.2.3.3-1	300A0630	table_10-11	Include	Y	N
sect_C.36.2.4.11	table_C.36.2.3.3-1	300A0702	table_10-11	Include	Y	N
sect_C.36.2.4.11	table_C.36.2.3.3-1	300C0002	table_10-11	Include	Y	N
sect_C.36.2.4.11	table_C.36.2.4.11-1	30020104	table_C.36.2.3.3-1	Include	Y	N
sect_C.36.2.4.9	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.36.2.4.9	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.36.2.4.9	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.2.4.9	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.2.4.9	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.2.4.9	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.2.4.9	table_8.8-1	0040A043	table_8.8-1a	Include	Y	N
sect_C.36.2.4.9	table_C.36.2.4.2-1	30020110	table_10-2	Include D	Y	N
sect_C.36.2.4.9	table_C.36.2.4.9-1	30020109	table_C.36.2.4.2-1	Include	Y	N
sect_C.36.20	table_10-1	00080082	table_8.8-1	Include B .	Y	N
sect_C.36.20	table_10-1	00081041	table_8.8-1	Include B .	Y	N
sect_C.36.20	table_10-1	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.20	table_10.9.2-1		table_10.9.3-1	Include	N	N
sect_C.36.20	table_10.9.3-1	00700086	table_10-1	Include	Y	N
sect_C.36.20	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.20	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.20	table_8.8-1	00401101	table_8.8-1a	Include	Y	N
sect_C.36.20	table_C.36.20-1		table_10.9.2-1	Include	N	N
sect_C.36.20	table_C.36.20-1	300A0702	table_10-11	Include	Y	N
sect_C.36.20	table_C.36.20-1	300A0703	table_10-11	Include	Y	N
sect_C.36.21	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.21	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.21	table_10.33-1	30100007	table_10-11	Include	Y	N
sect_C.36.21	table_10.33-1	30100009	table_10-11	Include	Y	N
sect_C.36.21	table_10.33-1	30100016	table_10-19	Include	Y	N
sect_C.36.21	table_10.33-1	3010004A	table_10-11	Include	Y	N
sect_C.36.21	table_10.34-1	30100007	table_10-11	Include	Y	N
sect_C.36.21	table_10.34-1	30100025	table_10.33-1	Include	Y	N
sect_C.36.21	table_10.34-1	3010004A	table_10-11	Include	Y	N
sect_C.36.21	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.21	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.21	table_8.8-1	0066002F	table_8.8-1a	Include	Y	N
sect_C.36.21	table_C.36.2.1.5-1	30100003	table_8.8-1	Include D .	Y	N
sect_C.36.21	table_C.36.2.1.5-1	30100004	table_8.8-1	Include See .	Y	N
sect_C.36.21	table_C.36.21-1	300A061F	table_C.36.2.1.5-1	Include	Y	N
sect_C.36.21	table_C.36.21-1	300A0703	table_10-11	Include	Y	N
sect_C.36.21	table_C.36.21-1	300A0774	table_8.8-1	Include D	Y	N
sect_C.36.21	table_C.36.21-1	30100025	table_10.34-1	Include	Y	N
sect_C.36.22	table_10-1	00080082	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_10-1	00081041	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_10-1	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.22	table_10-15a	00540410	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_10-15a	00540412	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_10-15a	30100030	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.36.22	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.22	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.22	table_10-20a		table_10-20	Include	N	N
sect_C.36.22	table_10.30-1	00440101	table_8.8-1	Include No Baseline CID defined	Y	N
sect_C.36.22	table_10.30-1	00440103	table_C.17-3b	Include Organizational Role B .	Y	N
sect_C.36.22	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.36.22	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.22	table_10.39-1	300600CA	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.22	table_10.39-1	300600CB	table_10.40-1	Include .	Y	N
sect_C.36.22	table_10.40-1	300A065B	table_10-2	Include . D .	Y	N
sect_C.36.22	table_10.9.2-1		table_10.9.3-1	Include	N	N
sect_C.36.22	table_10.9.3-1	00700086	table_10-1	Include	Y	N
sect_C.36.22	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.22	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.22	table_8.8-1	00401101	table_8.8-1a	Include	Y	N
sect_C.36.22	table_C.17-3b	00080082	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.22	table_C.17-3b	00081041	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_C.17-3b	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.22	table_C.17-3b	0044010A	table_8.8-1	Include No Baseline Context ID defined.	Y	N
sect_C.36.22	table_C.36.2.1.6-1	00081156	table_10-11	Include .	Y	N
sect_C.36.22	table_C.36.2.1.6-1	300A0629	table_C.36.2.2.17-1	Include .	Y	N
sect_C.36.22	table_C.36.2.1.6-1	300A0635	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.22	table_C.36.2.1.6-1	30100080	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.22	table_C.36.2.1.6-1	30100080	table_C.36.2.2.4-1	Include . See .	Y	N
sect_C.36.22	table_C.36.2.2.17-1	300A062B	table_10-20	Include .	Y	N
sect_C.36.22	table_C.36.2.2.17-1	300A062D	table_10-2	Include . B . Content Items shall use UCUM units of mm and degrees where applicable.	Y	N
sect_C.36.22	table_C.36.2.2.18-1	300A0743	table_10.36-1	Include No Baseline CID is defined.	Y	N
sect_C.36.22	table_C.36.2.2.18-1	300A0744	table_8.8-1	Include B .	Y	N
sect_C.36.22	table_C.36.2.2.18-1	300A0745	table_8.8-1	Include D .	Y	N
sect_C.36.22	table_C.36.2.2.18-1	300A0746	table_10-1	Include	Y	N
sect_C.36.22	table_C.36.2.2.4-1	300A063F	table_10.39-1	Include . D .	Y	N
sect_C.36.22	table_C.36.2.2.4-1	30100080	table_10-15a	Include .	Y	N
sect_C.36.22	table_C.36.22-1		table_10.9.2-1	Include	N	N
sect_C.36.22	table_C.36.22-1		table_C.36.2.1.6-1	Include	N	N
sect_C.36.22	table_C.36.22-1	00081072	table_C.17-3b	Include The Observer Type (0040,A084) shall be PSN.	Y	N
sect_C.36.22	table_C.36.22-1	300A0631	table_10-11	Include	Y	N
sect_C.36.22	table_C.36.22-1	300A0715	table_8.8-1	Include D	Y	N
sect_C.36.22	table_C.36.22-1	300A0716	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.22	table_C.36.22-1	300A0733	table_10-20a	Include	Y	N
sect_C.36.22	table_C.36.22-1	300A073E	table_10-2	Include B	Y	N
sect_C.36.22	table_C.36.22-1	300A073F	table_10.30-1	Include Assertion Code Sequence (0044,0101) B .	Y	N
sect_C.36.22	table_C.36.22-1	300A0740	table_C.36.2.2.18-1	Include	Y	N
sect_C.36.22	table_C.36.22-1	300A0761	table_8.8-1	Include If Treatment Tolerance Violation Category (300A,0732) has the Value CLINICAL, D . If Treatment Tolerance Violation Category (300A,0732) has the Value MACHINE, D .	Y	N
sect_C.36.22	table_C.36.22-1	300A0762	table_8.8-1	Include D	Y	N
sect_C.36.22	table_C.36.22-1	300A0780	table_10-11	Include	Y	N
sect_C.36.23	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.36.23	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.36.23	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.23	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.23	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.23	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.23	table_8.8-1	300A067E	table_8.8-1a	Include	Y	N
sect_C.36.23	table_C.36.2.2.7-1	300A065A	table_10-2	Include . No Baseline TID defined.	Y	N
sect_C.36.23	table_C.36.2.2.7-1	300A067E	table_8.8-1	Include . No Baseline CID is defined.	Y	N
sect_C.36.23	table_C.36.2.2.7-1	300A067F	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.23	table_C.36.2.2.7-1	300A0683	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.23	table_C.36.2.2.7-1	300A0684	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.23	table_C.36.23-1		table_C.36.2.2.7-1	Include .	N	N
sect_C.36.23	table_C.36.23-1	300A0722	table_C.36.2.2.5-1	Include	Y	N
sect_C.36.24	table_10-15a	00540410	table_8.8-1	Include B .	Y	N
sect_C.36.24	table_10-15a	00540412	table_8.8-1	Include B .	Y	N
sect_C.36.24	table_10-15a	30100030	table_8.8-1	Include B .	Y	N
sect_C.36.24	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.24	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.24	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.36.24	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.36.24	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.24	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.24	table_10-28	300A0453	table_8.8-1	Include D	Y	N
sect_C.36.24	table_10.33-1	30100007	table_10-11	Include	Y	N
sect_C.36.24	table_10.33-1	30100009	table_10-11	Include	Y	N
sect_C.36.24	table_10.33-1	30100016	table_10-19	Include	Y	N
sect_C.36.24	table_10.33-1	3010004A	table_10-11	Include	Y	N
sect_C.36.24	table_10.34-1	30100007	table_10-11	Include	Y	N
sect_C.36.24	table_10.34-1	30100025	table_10.33-1	Include	Y	N
sect_C.36.24	table_10.34-1	3010004A	table_10-11	Include	Y	N
sect_C.36.24	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.36.24	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.24	table_10.39-1	300600CA	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.24	table_10.39-1	300600CB	table_10.40-1	Include .	Y	N
sect_C.36.24	table_10.40-1	300A065B	table_10-2	Include . D .	Y	N
sect_C.36.24	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.24	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.24	table_8.8-1	3010002E	table_8.8-1a	Include	Y	N
sect_C.36.24	table_C.17-3b	00080082	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.24	table_C.17-3b	00081041	table_8.8-1	Include B .	Y	N
sect_C.36.24	table_C.17-3b	00401101	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.24	table_C.17-3b	0044010A	table_8.8-1	Include No Baseline Context ID defined.	Y	N
sect_C.36.24	table_C.36.2.2.1-1		table_10.36-1	Include . D .	N	N
sect_C.36.24	table_C.36.2.2.1-1	300A063A	table_10.35-1	Include . Identifies the device model for the Treatment Device.	Y	N
sect_C.36.24	table_C.36.2.3.2-1	300A0789	table_10-15a	Include .	Y	N
sect_C.36.24	table_C.36.2.3.2-1	300A0799	table_10.39-1	Include . D .	Y	N
sect_C.36.24	table_C.36.2.3.2-1	300A079C	table_10.40-1	Include . D .	Y	N
sect_C.36.24	table_C.36.2.3.2-1	300A079D	table_8.8-1	Include . D .	Y	N
sect_C.36.24	table_C.36.2.3.2-1	30100025	table_10.34-1	Include .	Y	N
sect_C.36.24	table_C.36.24-1	00440103	table_C.17-3b	Include . Organizational Role B .	Y	N
sect_C.36.24	table_C.36.24-1	300A0630	table_10-11	Include .	Y	N
sect_C.36.24	table_C.36.24-1	300A063A	table_C.36.2.2.1-1	Include .	Y	N
sect_C.36.24	table_C.36.24-1	300A0702	table_10-11	Include .	Y	N
sect_C.36.24	table_C.36.24-1	300A0788	table_8.8-1	Include . D .	Y	N
sect_C.36.24	table_C.36.24-1	300A0789	table_C.36.2.3.2-1	Include .	Y	N
sect_C.36.24	table_C.36.24-1	300A078B	table_10-11	Include .	Y	N
sect_C.36.24	table_C.36.24-1	300A078B	table_10-28	Include .	Y	N
sect_C.36.25	table_10-15a	00540410	table_8.8-1	Include B .	Y	N
sect_C.36.25	table_10-15a	00540412	table_8.8-1	Include B .	Y	N
sect_C.36.25	table_10-15a	30100030	table_8.8-1	Include B .	Y	N
sect_C.36.25	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.25	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.25	table_10-2	00081199	table_10-11	Include	Y	N
sect_C.36.25	table_10-2	004008EA	table_8.8-1	Include B .	Y	N
sect_C.36.25	table_10-2	0040A043	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.25	table_10-2	0040A168	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.25	table_10.2.1-1	00400441	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.36.25	table_10.2.1-1	300A0793	table_10-2	Include No Baseline TID is defined.	Y	N
sect_C.36.25	table_10.33-1	30100007	table_10-11	Include	Y	N
sect_C.36.25	table_10.33-1	30100009	table_10-11	Include	Y	N
sect_C.36.25	table_10.33-1	30100016	table_10-19	Include	Y	N
sect_C.36.25	table_10.33-1	3010004A	table_10-11	Include	Y	N
sect_C.36.25	table_10.34-1	30100007	table_10-11	Include	Y	N
sect_C.36.25	table_10.34-1	30100025	table_10.33-1	Include	Y	N
sect_C.36.25	table_10.34-1	3010004A	table_10-11	Include	Y	N
sect_C.36.25	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.36.25	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.25	table_10.39-1	300600CA	table_8.8-1	Include . CID is specified at invocation.	Y	N
sect_C.36.25	table_10.39-1	300600CB	table_10.40-1	Include .	Y	N
sect_C.36.25	table_10.40-1	300A065B	table_10-2	Include . D .	Y	N
sect_C.36.25	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.25	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.25	table_8.8-1	00540410	table_8.8-1a	Include	Y	N
sect_C.36.25	table_C.36.2.2.3-1	300A078F	table_10.35-1	Include .	Y	N
sect_C.36.25	table_C.36.2.2.3-1	300A078F	table_10.36-1	Include . CID is specified at invocation.	Y	N
sect_C.36.25	table_C.36.2.3.2-1	300A078A	table_10-15a	Include .	Y	N
sect_C.36.25	table_C.36.2.3.2-1	300A0799	table_10.39-1	Include . D .	Y	N
sect_C.36.25	table_C.36.2.3.2-1	300A079C	table_10.40-1	Include . D .	Y	N
sect_C.36.25	table_C.36.2.3.2-1	300A079D	table_8.8-1	Include . D .	Y	N
sect_C.36.25	table_C.36.2.3.2-1	30100025	table_10.34-1	Include .	Y	N
sect_C.36.25	table_C.36.2.3.3-1	300A0630	table_10-11	Include	Y	N
sect_C.36.25	table_C.36.2.3.3-1	300A0702	table_10-11	Include	Y	N
sect_C.36.25	table_C.36.2.3.3-1	300C0002	table_10-11	Include	Y	N
sect_C.36.25	table_C.36.2.3.4-1	300A078C	table_10-11	Include	Y	N
sect_C.36.25	table_C.36.2.3.4-1	300A078D	table_8.8-1	Include . B .	Y	N
sect_C.36.25	table_C.36.2.3.4-1	300A078F	table_C.36.2.2.3-1	Include B .	Y	N
sect_C.36.25	table_C.36.2.3.4-1	300A0791	table_8.8-1	Include B .	Y	N
sect_C.36.25	table_C.36.2.3.4-1	300A0793	table_10.2.1-1	Include See for Baseline TID.	Y	N
sect_C.36.25	table_C.36.25-1		table_10.32-1	Include . See .	N	N
sect_C.36.25	table_C.36.25-1	300A0784	table_C.36.2.3.3-1	Include .	Y	N
sect_C.36.25	table_C.36.25-1	300A078A	table_C.36.2.3.2-1	Include .	Y	N
sect_C.36.25	table_C.36.25-1	300A078A	table_C.36.2.3.4-1	Include .	Y	N
sect_C.36.26	table_10-19	0066002F	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.26	table_10-19	00660030	table_8.8-1	Include No Baseline CID is defined.	Y	N
sect_C.36.26	table_10.33-1	30100007	table_10-11	Include	Y	N
sect_C.36.26	table_10.33-1	30100009	table_10-11	Include	Y	N
sect_C.36.26	table_10.33-1	30100016	table_10-19	Include	Y	N
sect_C.36.26	table_10.33-1	3010004A	table_10-11	Include	Y	N
sect_C.36.26	table_10.34-1	30100007	table_10-11	Include	Y	N
sect_C.36.26	table_10.34-1	30100025	table_10.33-1	Include	Y	N
sect_C.36.26	table_10.34-1	3010004A	table_10-11	Include	Y	N
sect_C.36.26	table_10.36-1	0018100A	table_10.29-1	Include	Y	N
sect_C.36.26	table_10.36-1	3010002E	table_8.8-1	Include CID may be defined in the Macro invocation.	Y	N
sect_C.36.26	table_8.8-1	00080121	table_8.8-1a	Include	Y	N
sect_C.36.26	table_8.8-1	00080121	table_8.8-1b	Include	Y	N
sect_C.36.26	table_8.8-1	300A0659	table_8.8-1a	Include	Y	N
sect_C.36.26	table_C.36.2.2.15-1	300A0671	table_C.36.2.2.3-1	Include . B .	Y	N
sect_C.36.26	table_C.36.2.2.19-1		table_C.36.2.2.3-1	Include . CID is specified at invocation.	N	N
sect_C.36.26	table_C.36.2.2.19-1	300A0644	table_8.8-1	Include . D . See .	Y	N
sect_C.36.26	table_C.36.2.2.19-1	300A0646	table_10.38-1	Include . The Outline is defined on the Beam Modifier Definition Plane.	Y	N
sect_C.36.26	table_C.36.2.2.2-1	300A0686	table_10.35-1	Include .	Y	N
sect_C.36.26	table_C.36.2.2.2-1	300A0686	table_10.36-1	Include . D .	Y	N
sect_C.36.26	table_C.36.2.2.2-1	30100025	table_10.34-1	Include .	Y	N
sect_C.36.26	table_C.36.2.2.22-1	30020117	table_C.36.2.2.3-1	Include CID is specified at invocation.	Y	N
sect_C.36.26	table_C.36.2.2.3-1	300A0671	table_10.35-1	Include .	Y	N
sect_C.36.26	table_C.36.2.2.3-1	300A0671	table_10.36-1	Include . CID is specified at invocation.	Y	N
sect_C.36.26	table_C.36.2.2.8-1	300A064D	table_C.36.2.2.19-1	Include .	Y	N
sect_C.36.26	table_C.36.26-1		table_C.36.2.2.15-1	Include	N	N
sect_C.36.26	table_C.36.26-1		table_C.36.2.2.2-1	Include	N	N
sect_C.36.26	table_C.36.26-1		table_C.36.2.2.22-1	Include D . The Referenced Defined Device Index (300A,0602) is absent because the SOP Instance containing this Module does not define the SOP Instance Sequence the Referenced Defined Device Index (300A,0602) refers to.	N	N
