iod_xml_id	entry_index	entry_kind	ie_name	component_name	component_section_id	usage	usage_condition_text	fg_scope	source_table_xml_id
sect_A.86.1.9	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.9-1
sect_A.86.1.9	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.9-1
sect_A.86.1.9	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.9-1
sect_A.86.1.9	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.9-1
sect_A.86.1.9	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.9-1
sect_A.86.1.9	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.9-1
sect_A.86.1.9	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.9-1
sect_A.86.1.9	10	module	Frame of Reference	Frame of Reference	sect_C.7.4.1	U		none	table_A.86.1.9-1
sect_A.86.1.9	11	module	RT Delivered Radiation	General Reference	sect_C.12.4	M		none	table_A.86.1.9-1
sect_A.86.1.9	12	module	RT Delivered Radiation	RT Delivery Device Common	sect_C.36.12	M		none	table_A.86.1.9-1
sect_A.86.1.9	13	module	RT Delivered Radiation	RT Radiation Record Common	sect_C.36.22	M		none	table_A.86.1.9-1
sect_A.86.1.9	14	module	RT Delivered Radiation	RT Radiation Salvage Record	sect_C.36.23	M		none	table_A.86.1.9-1
sect_A.86.1.9	15	module	RT Delivered Radiation	SOP Common	sect_C.12.1	M		none	table_A.86.1.9-1
sect_A.86.1.9	16	module	RT Delivered Radiation	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.9-1
sect_A.86.1.9	17	module	RT Delivered Radiation	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.9-1
sect_A.86.1.10	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.10.3-1
sect_A.86.1.10	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.10.3-1
sect_A.86.1.10	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.10.3-1
sect_A.86.1.10	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.10.3-1
sect_A.86.1.10	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	10	module	Frame of Reference	Frame of Reference	sect_C.7.4.1	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	11	module	Frame of Reference	Synchronization	sect_C.7.4.2	C	Required if time synchronization was applied	none	table_A.86.1.10.3-1
sect_A.86.1.10	12	module	RT Delivered Radiation	General Reference	sect_C.12.4	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	13	module	RT Delivered Radiation	RT Delivery Device Common	sect_C.36.12	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	14	module	RT Delivered Radiation	RT Radiation Record Common	sect_C.36.22	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	15	module	RT Delivered Radiation	C-Arm Photon-Electron Delivery Device	sect_C.36.14	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	16	module	RT Delivered Radiation	C-Arm Photon-Electron Beam	sect_C.36.15	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	17	module	RT Delivered Radiation	SOP Common	sect_C.12.1	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	18	module	RT Delivered Radiation	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.10.3-1
sect_A.86.1.10	19	module	RT Delivered Radiation	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.10.3-1
sect_A.86.1.11	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.11-1
sect_A.86.1.11	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.11-1
sect_A.86.1.11	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.86.1.11-1
sect_A.86.1.11	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.11-1
sect_A.86.1.11	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.11-1
sect_A.86.1.11	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.11-1
sect_A.86.1.11	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.11-1
sect_A.86.1.11	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.11-1
sect_A.86.1.11	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.11-1
sect_A.86.1.11	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.11-1
sect_A.86.1.11	10	module	Frame of Reference	Frame of Reference	sect_C.7.4.1	M		none	table_A.86.1.11-1
sect_A.86.1.11	11	module	Frame of Reference	Synchronization	sect_C.7.4.2	C	Required if time synchronization was applied	none	table_A.86.1.11-1
sect_A.86.1.11	12	module	RT Delivered Radiation	General Reference	sect_C.12.4	M		none	table_A.86.1.11-1
sect_A.86.1.11	13	module	RT Delivered Radiation	RT Delivery Device Common	sect_C.36.12	M		none	table_A.86.1.11-1
sect_A.86.1.11	14	module	RT Delivered Radiation	RT Radiation Record Common	sect_C.36.22	M		none	table_A.86.1.11-1
sect_A.86.1.11	15	module	RT Delivered Radiation	Tomotherapeutic Delivery Device	sect_C.36.16	M		none	table_A.86.1.11-1
sect_A.86.1.11	16	module	RT Delivered Radiation	Tomotherapeutic Beam	sect_C.36.17	M		none	table_A.86.1.11-1
sect_A.86.1.11	17	module	RT Delivered Radiation	SOP Common	sect_C.12.1	M		none	table_A.86.1.11-1
sect_A.86.1.11	18	module	RT Delivered Radiation	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.11-1
sect_A.86.1.11	19	module	RT Delivered Radiation	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.11-1
sect_A.86.1.12	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.12-1
sect_A.86.1.12	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.12-1
sect_A.86.1.12	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.86.1.12-1
sect_A.86.1.12	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.12-1
sect_A.86.1.12	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.12-1
sect_A.86.1.12	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.12-1
sect_A.86.1.12	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.12-1
sect_A.86.1.12	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.12-1
sect_A.86.1.12	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.12-1
sect_A.86.1.12	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.12-1
sect_A.86.1.12	10	module	Frame of Reference	Frame of Reference	sect_C.7.4.1	M		none	table_A.86.1.12-1
sect_A.86.1.12	11	module	Frame of Reference	Synchronization	sect_C.7.4.2	C	Required if time synchronization was applied	none	table_A.86.1.12-1
sect_A.86.1.12	12	module	RT Delivered Radiation	General Reference	sect_C.12.4	M		none	table_A.86.1.12-1
sect_A.86.1.12	13	module	RT Delivered Radiation	RT Delivery Device Common	sect_C.36.12	M		none	table_A.86.1.12-1
sect_A.86.1.12	14	module	RT Delivered Radiation	RT Radiation Record Common	sect_C.36.22	M		none	table_A.86.1.12-1
sect_A.86.1.12	15	module	RT Delivered Radiation	Robotic-Arm Delivery Device	sect_C.36.18	M		none	table_A.86.1.12-1
sect_A.86.1.12	16	module	RT Delivered Radiation	Robotic-Arm Path	sect_C.36.19	M		none	table_A.86.1.12-1
sect_A.86.1.12	17	module	RT Delivered Radiation	SOP Common	sect_C.12.1	M		none	table_A.86.1.12-1
sect_A.86.1.12	18	module	RT Delivered Radiation	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.12-1
sect_A.86.1.12	19	module	RT Delivered Radiation	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.12-1
sect_A.86.1.13	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.13-1
sect_A.86.1.13	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.13-1
sect_A.86.1.13	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.86.1.13-1
sect_A.86.1.13	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.13-1
sect_A.86.1.13	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.13-1
sect_A.86.1.13	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.13-1
sect_A.86.1.13	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.13-1
sect_A.86.1.13	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.13-1
sect_A.86.1.13	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.13-1
sect_A.86.1.13	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.13-1
sect_A.86.1.13	10	module	Plan	General Reference	sect_C.12.4	M		none	table_A.86.1.13-1
sect_A.86.1.13	11	module	Plan	RT Radiation Set Delivery Instruction	sect_C.36.24	M		none	table_A.86.1.13-1
sect_A.86.1.13	12	module	Plan	SOP Common	sect_C.12.1	M		none	table_A.86.1.13-1
sect_A.86.1.13	13	module	Plan	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.13-1
sect_A.86.1.13	14	module	Plan	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.13-1
sect_A.86.1.14	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.14-1
sect_A.86.1.14	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.14-1
sect_A.86.1.14	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.86.1.14-1
sect_A.86.1.14	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.14-1
sect_A.86.1.14	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.14-1
sect_A.86.1.14	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.14-1
sect_A.86.1.14	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.14-1
sect_A.86.1.14	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.14-1
sect_A.86.1.14	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.14-1
sect_A.86.1.14	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.14-1
sect_A.86.1.14	10	module	RT Treatment Preparation	General Reference	sect_C.12.4	M		none	table_A.86.1.14-1
sect_A.86.1.14	11	module	RT Treatment Preparation	RT Treatment Preparation	sect_C.36.25	M		none	table_A.86.1.14-1
sect_A.86.1.14	12	module	RT Treatment Preparation	SOP Common	sect_C.12.1	M		none	table_A.86.1.14-1
sect_A.86.1.14	13	module	RT Treatment Preparation	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.14-1
sect_A.86.1.14	14	module	RT Treatment Preparation	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.14-1
sect_A.86.1.15	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.15-1
sect_A.86.1.15	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.15-1
sect_A.86.1.15	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.86.1.15-1
sect_A.86.1.15	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.15-1
sect_A.86.1.15	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.15-1
sect_A.86.1.15	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.15-1
sect_A.86.1.15	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.15-1
sect_A.86.1.15	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.15-1
sect_A.86.1.15	8	module	Frame of Reference	Frame of Reference	sect_C.7.4.1	M		none	table_A.86.1.15-1
sect_A.86.1.15	9	module	Frame of Reference	Synchronization	sect_C.7.4.2	C	Required if time synchronization was applied.	none	table_A.86.1.15-1
sect_A.86.1.15	10	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.15-1
sect_A.86.1.15	11	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.15-1
sect_A.86.1.15	12	module	Image	General Reference	sect_C.12.4	M		none	table_A.86.1.15-1
sect_A.86.1.15	13	module	Image	Image Pixel	sect_C.7.6.3	M		none	table_A.86.1.15-1
sect_A.86.1.15	14	module	Image	Multi-frame Functional Groups	sect_C.7.6.16	M		none	table_A.86.1.15-1
sect_A.86.1.15	15	module	Image	Multi-frame Dimension	sect_C.7.6.17	M		none	table_A.86.1.15-1
sect_A.86.1.15	16	module	Image	Cardiac Synchronization	sect_C.7.6.18.1	C	Required if cardiac synchronization was applied for image acquisition	none	table_A.86.1.15-1
sect_A.86.1.15	17	module	Image	Respiratory Synchronization	sect_C.7.6.18.2	C	Required if respiratory synchronization was applied for image acquisition.	none	table_A.86.1.15-1
sect_A.86.1.15	18	module	Image	Enhanced Contrast/Bolus	sect_C.7.6.4b	C	Required if contrast media was used	none	table_A.86.1.15-1
sect_A.86.1.15	19	module	Image	Device	sect_C.7.6.12	U		none	table_A.86.1.15-1
sect_A.86.1.15	20	module	Image	Enhanced RT Image Device	sect_C.36.26	M		none	table_A.86.1.15-1
sect_A.86.1.15	21	module	Image	Enhanced RT Image	sect_C.36.27	M		none	table_A.86.1.15-1
sect_A.86.1.15	22	module	Image	SOP Common	sect_C.12.1	M		none	table_A.86.1.15-1
sect_A.86.1.15	23	module	Image	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.15-1
sect_A.86.1.15	24	module	Image	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.15-1
sect_A.86.1.15	25	module	Image	Frame Extraction	sect_C.12.3	C	Required if the SOP Instance was created in response to a Frame-Level retrieve request	none	table_A.86.1.15-1
sect_A.86.1.15	26	functional_group		Pixel Measures	sect_C.7.6.16.2.1	M	Shall be used as a Shared Functional Group.	none	table_A.86.1.15-2
sect_A.86.1.15	27	functional_group		Frame Content	sect_C.7.6.16.2.2	M	May not be used as a Shared Functional Group.	none	table_A.86.1.15-2
sect_A.86.1.15	28	functional_group		Plane Position (Patient)	sect_C.7.6.16.2.3	M		none	table_A.86.1.15-2
sect_A.86.1.15	29	functional_group		Plane Orientation (Patient)	sect_C.7.6.16.2.4	M		none	table_A.86.1.15-2
sect_A.86.1.15	30	functional_group		Referenced Image	sect_C.7.6.16.2.5	U		none	table_A.86.1.15-2
sect_A.86.1.15	31	functional_group		Derivation Image	sect_C.7.6.16.2.6	C	Required if the image or Frame has been derived from another SOP Instance.	none	table_A.86.1.15-2
sect_A.86.1.15	32	functional_group		Cardiac Synchronization	sect_C.7.6.16.2.7	C	Required if Cardiac Synchronization Technique (0018,9037) equals other than NONE and if Image Type (0008,0008) Value 1 is ORIGINAL or MIXED. May be present otherwise.	none	table_A.86.1.15-2
sect_A.86.1.15	33	functional_group		Respiratory Synchronization	sect_C.7.6.16.2.17	C	Required if Respiratory Motion Compensation Technique (0018,9170) equals other than NONE, REALTIME or BREATH_HOLD and if Image Type (0008,0008) Value 1 is ORIGINAL or MIXED. May be present otherwise.	none	table_A.86.1.15-2
sect_A.86.1.15	34	functional_group		Contrast/Bolus Usage	sect_C.7.6.16.2.12	C	Required if Contrast/Bolus Agent Sequence (0018,0012) is used.	none	table_A.86.1.15-2
sect_A.86.1.15	35	functional_group		RT Image Frame General Content	sect_C.36.2.4.8	M	The units for Start Cumulative Meterset (3002,0106) are specified by Radiation Dosimeter Unit Sequence (300A,0658) in the Enhanced RT Image Module C.36.27.	none	table_A.86.1.15-2
sect_A.86.1.15	36	functional_group		RT Image Frame Imaging Device Position	sect_C.36.2.4.9	M		none	table_A.86.1.15-2
sect_A.86.1.15	37	functional_group		RT Image Frame Radiation Acquisition Parameters	sect_C.36.2.4.10	C	Required if Image Type (0008,0008) Value 1 is ORIGINAL. May be present otherwise.	none	table_A.86.1.15-2
sect_A.86.1.15	38	functional_group		RT Image Frame Context	sect_C.36.2.4.11	C	Required if the SOP Instance was created for the purpose of controlling the treatment position of the patient.	none	table_A.86.1.15-2
sect_A.86.1.15	39	functional_group		RT Beam Limiting Device Opening Sequence	sect_C.36.2.2.21	C	Required if all Frames or the current Frame were acquired using a Beam Limiting Device.	none	table_A.86.1.15-2
sect_A.86.1.15	40	functional_group		Frame VOI LUT	sect_C.7.6.16.2.10	U		none	table_A.86.1.15-2
sect_A.86.1.15	41	functional_group		Real World Value Mapping	sect_C.7.6.16.2.11	U		none	table_A.86.1.15-2
sect_A.86.1.16	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.16-1
sect_A.86.1.16	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.16-1
sect_A.86.1.16	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.86.1.16-1
sect_A.86.1.16	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.86.1.16-1
sect_A.86.1.16	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.86.1.16-1
sect_A.86.1.16	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.86.1.16-1
sect_A.86.1.16	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.86.1.16-1
sect_A.86.1.16	7	module	Series	Enhanced RT Series	sect_C.36.3	M		none	table_A.86.1.16-1
sect_A.86.1.16	8	module	Frame of Reference	Frame of Reference	sect_C.7.4.1	M		none	table_A.86.1.16-1
sect_A.86.1.16	9	module	Frame of Reference	Synchronization	sect_C.7.4.2	C	Required if time synchronization was applied.	none	table_A.86.1.16-1
sect_A.86.1.16	10	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.86.1.16-1
sect_A.86.1.16	11	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.86.1.16-1
sect_A.86.1.16	12	module	Image	General Reference	sect_C.12.4	M		none	table_A.86.1.16-1
sect_A.86.1.16	13	module	Image	Image Pixel	sect_C.7.6.3	M		none	table_A.86.1.16-1
sect_A.86.1.16	14	module	Image	Sparse Multi-frame Functional Groups	sect_C.7.6.29	M		none	table_A.86.1.16-1
sect_A.86.1.16	15	module	Image	Cardiac Synchronization	sect_C.7.6.18.1	C	Required if cardiac synchronization was applied for image acquisition.	none	table_A.86.1.16-1
sect_A.86.1.16	16	module	Image	Respiratory Synchronization	sect_C.7.6.18.2	C	Required if respiratory synchronization was applied for image acquisition.	none	table_A.86.1.16-1
sect_A.86.1.16	17	module	Image	Enhanced Contrast/Bolus	sect_C.7.6.4b	C	Required if contrast media was used	none	table_A.86.1.16-1
sect_A.86.1.16	18	module	Image	Device	sect_C.7.6.12	U		none	table_A.86.1.16-1
sect_A.86.1.16	19	module	Image	Enhanced RT Image Device	sect_C.36.26	M		none	table_A.86.1.16-1
sect_A.86.1.16	20	module	Image	Enhanced RT Image	sect_C.36.27	M		none	table_A.86.1.16-1
sect_A.86.1.16	21	module	Image	SOP Common	sect_C.12.1	M		none	table_A.86.1.16-1
sect_A.86.1.16	22	module	Image	Common Instance Reference	sect_C.12.2	M		none	table_A.86.1.16-1
sect_A.86.1.16	23	module	Image	Radiotherapy Common Instance	sect_C.36.4	M		none	table_A.86.1.16-1
sect_A.86.1.16	24	functional_group		Pixel Measures	sect_C.7.6.16.2.1	M	Shall be used as a Shared Functional Group.	none	table_A.86.1.16-2
sect_A.86.1.16	25	functional_group		Frame Content	sect_C.7.6.16.2.2	M	May not be used as a Shared Functional Group.	none	table_A.86.1.16-2
sect_A.86.1.16	26	functional_group		Plane Position (Patient)	sect_C.7.6.16.2.3	M		none	table_A.86.1.16-2
sect_A.86.1.16	27	functional_group		Plane Orientation (Patient)	sect_C.7.6.16.2.4	M		none	table_A.86.1.16-2
sect_A.86.1.16	28	functional_group		Referenced Image	sect_C.7.6.16.2.5	U		none	table_A.86.1.16-2
sect_A.86.1.16	29	functional_group		Derivation Image	sect_C.7.6.16.2.6	C	Required if the image has been derived from another SOP Instance.	none	table_A.86.1.16-2
sect_A.86.1.16	30	functional_group		Cardiac Synchronization	sect_C.7.6.16.2.7	C	Required if Cardiac Synchronization Technique (0018,9037) equals other than NONE and if Image Type (0008,0008) Value 1 is ORIGINAL or MIXED. May be present otherwise	none	table_A.86.1.16-2
sect_A.86.1.16	31	functional_group		Respiratory Synchronization	sect_C.7.6.16.2.17	C	Required if Respiratory Motion Compensation Technique (0018,9170) equals other than NONE, REALTIME or BREATH_HOLD and if Image Type (0008,0008) Value 1 is ORIGINAL or MIXED. May be present otherwise.	none	table_A.86.1.16-2
sect_A.86.1.16	32	functional_group		Contrast/Bolus Usage	sect_C.7.6.16.2.12	C	Required if Contrast/Bolus Agent Sequence (0018,0012) is used.	none	table_A.86.1.16-2
sect_A.86.1.16	33	functional_group		RT Image Frame General Content	sect_C.36.2.4.8	M	The units for Start Cumulative Meterset (3002,0106) are specified by Radiation Dosimeter Unit Sequence (300A,0658) in the Enhanced RT Image Module C.36.27.	none	table_A.86.1.16-2
sect_A.86.1.16	34	functional_group		RT Image Frame Imaging Device Position	sect_C.36.2.4.9	M		none	table_A.86.1.16-2
sect_A.86.1.16	35	functional_group		RT Image Frame Radiation Acquisition Parameters	sect_C.36.2.4.10	C	Required if Image Type (0008,0008) Value 1 is ORIGINAL. May be present otherwise.	none	table_A.86.1.16-2
sect_A.86.1.16	36	functional_group		RT Image Frame Context	sect_C.36.2.4.11	C	Required if the SOP Instance was created for the purpose of controlling the treatment position of the patient.	none	table_A.86.1.16-2
sect_A.86.1.16	37	functional_group		RT Beam Limiting Device Opening Sequence	sect_C.36.2.2.21	C	Required if all Frames or the current Frame was acquired using a Beam Limiting Device.	none	table_A.86.1.16-2
sect_A.86.1.16	38	functional_group		Frame VOI LUT	sect_C.7.6.16.2.10	U		none	table_A.86.1.16-2
sect_A.86.1.16	39	functional_group		Real World Value Mapping	sect_C.7.6.16.2.11	U		none	table_A.86.1.16-2
sect_A.86.1.17	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.86.1.17-1
sect_A.86.1.17	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.86.1.17-1
